AT,SR,RH,WV,AP
12.59,401.376,62.99,0.00,697.02
13.82,274.875,63.63,0.00,696.40
13.11,186.38,73.35,0.00,696.03
8.16,0,79.09,0.00,696.89
8.38,4.14,75.74,0.00,696.47
8.74,63.15,72.94,0.00,695.89
8.19,195.173,80.08,0.00,695.95
7.79,316.57,85.00,0.00,696.08
7.98,262.168,85.50,0.00,696.50
8.78,224.554,81.51,0.00,696.84
10.41,201.676,76.03,0.00,697.42
11.52,213.446,72.07,0.00,697.78
11.42,244.803,72.25,0.00,697.74
11.62,320.621,69.32,0.00,697.36
11.40,298.523,70.58,0.00,696.87
8.36,0,76.15,0.00,697.56
8.39,7.839,76.95,0.00,697.04
8.68,116.091,74.27,0.00,696.64
7.81,356.455,81.30,0.00,696.69
8.18,411.052,78.59,0.00,696.87
8.01,843.516,77.99,0.00,697.07
8.21,755.677,78.89,0.00,697.59
11.00,1036.459,65.37,0.00,698.11
11.74,981.47,58.16,0.00,698.48
13.25,754.951,52.47,0.00,698.58
13.65,441.004,49.86,0.00,698.32
14.21,179.056,47.63,0.00,698.04
8.27,0,86.70,0.00,696.30
8.23,4.514,81.93,0.00,695.76
8.13,60.135,81.73,0.00,695.59
8.65,192.323,78.38,0.00,695.43
8.49,376.265,81.12,0.00,695.70
8.42,537.993,82.63,0.00,696.04
8.73,773.412,82.68,0.00,696.41
9.94,758.91,82.16,0.00,697.04
10.98,484.26,76.58,0.00,697.62
12.59,459.442,64.38,0.00,697.74
14.03,235.747,54.04,0.00,697.05
14.45,135.874,53.12,0.00,696.63
5.86,0.002,92.85,0.00,696.41
5.55,7.061,95.27,0.00,695.86
5.69,118.673,94.54,0.00,695.69
5.98,242.654,93.50,0.00,695.57
6.72,377.746,90.24,0.00,695.54
7.70,492.528,86.34,0.00,695.70
9.23,757.817,81.51,0.00,696.14
11.06,659.472,74.59,0.00,696.60
12.35,740.529,70.23,0.00,696.95
13.08,313.69,66.89,0.00,697.07
14.59,151.367,58.88,0.00,696.69
14.83,88.474,55.62,0.00,696.34
5.29,0,94.33,0.00,696.39
6.11,8.83,95.60,0.00,696.11
5.98,85.075,94.20,0.00,695.77
6.61,207.365,91.57,0.00,695.65
6.49,436.348,91.64,0.00,695.73
6.21,342.686,92.31,0.00,696.11
7.44,292.54,89.00,0.00,696.62
10.12,384.458,76.88,0.00,696.99
12.10,479.086,71.09,0.00,697.23
12.84,577.704,69.54,0.00,697.04
13.14,543.571,69.30,0.00,696.73
14.46,222.764,64.17,0.00,696.12
4.66,0,92.34,0.00,696.80
5.22,8.189,92.56,0.00,696.37
6.30,83.338,91.92,0.00,696.14
6.17,288.864,92.92,0.00,696.05
5.34,561.907,94.38,0.00,696.27
5.49,645.939,93.76,0.00,696.71
6.65,599.672,91.11,0.00,697.18
11.20,225.256,73.94,0.00,697.54
13.94,220.45,61.89,0.00,697.68
15.51,261.955,54.46,0.00,697.61
15.46,174.488,53.15,0.00,697.15
14.84,245.819,50.38,0.00,696.58
6.15,0.001,88.48,0.00,696.20
8.48,2.58,82.47,0.00,695.74
8.61,54.538,82.26,0.00,695.38
8.55,134.159,84.74,0.00,695.42
7.59,308.882,92.45,0.00,695.96
7.46,382.149,95.85,0.00,696.27
8.77,237.854,89.28,0.00,696.54
10.17,719.053,82.51,0.00,696.99
12.22,803.633,73.12,0.00,697.19
13.11,557.36,67.58,0.00,697.04
13.25,513.281,68.54,0.00,696.59
15.61,141.796,57.83,0.00,695.85
7.90,0,83.36,0.00,695.44
7.23,6.518,85.95,0.00,694.99
5.24,58.577,89.88,0.00,694.74
4.06,356.524,92.01,0.00,694.61
4.13,524.787,91.62,0.00,694.91
3.77,524.236,93.75,0.00,695.08
5.31,930.774,91.79,0.00,695.62
10.81,790.74,74.05,0.00,695.83
13.48,654.138,62.92,0.00,695.77
13.56,634.314,64.08,0.00,695.59
16.66,658.269,52.36,0.00,695.25
17.15,385.828,48.24,0.00,694.77
10.39,0,73.49,0.00,694.70
9.47,2.967,80.28,0.00,694.44
9.96,41.501,76.67,0.00,694.34
9.63,160.067,78.50,0.00,694.26
9.81,243.147,74.99,0.00,694.52
9.03,193.239,81.63,0.00,694.87
10.24,368.191,75.22,0.00,695.14
11.67,522.596,69.96,0.00,695.25
12.38,196.406,69.33,0.00,695.46
12.53,122.258,69.90,0.00,695.50
13.80,94.354,65.35,0.00,695.00
15.62,89.61,61.23,0.00,694.38
10.02,0.001,81.14,0.00,695.42
9.74,6.783,84.09,0.00,695.26
9.05,80.057,91.49,0.00,695.15
9.24,131.039,89.34,0.00,695.14
9.03,336.064,88.09,0.00,695.40
9.42,278.978,79.84,0.00,695.62
10.36,382.278,76.75,0.00,696.05
10.89,323.165,79.89,0.00,696.58
12.23,198.26,77.25,0.00,696.78
12.56,402.337,74.83,0.00,696.65
13.89,206.826,65.48,0.00,696.33
13.78,137.392,65.32,0.00,696.01
7.00,0.002,92.47,0.00,695.97
7.15,8.885,92.45,0.00,695.70
7.24,116.01,92.90,0.00,695.44
6.87,210.948,95.04,0.00,695.38
7.20,269.142,93.71,0.00,695.48
7.33,301.542,93.59,0.00,695.70
8.81,419.221,89.38,0.00,696.11
10.59,391.188,83.38,0.00,696.52
11.72,379.079,78.75,0.00,696.74
12.68,203.396,74.87,0.00,696.74
14.17,97.46,68.31,0.00,696.46
15.02,58.409,66.19,0.00,695.92
9.24,0.021,97.04,0.00,695.76
9.31,5.061,97.99,0.00,695.32
9.09,73.704,98.34,0.00,695.03
8.73,247.384,97.68,0.00,694.91
8.65,419.169,97.88,0.00,695.13
8.43,608.42,97.76,0.00,695.53
8.76,682.714,97.97,0.00,696.01
10.41,498.343,89.68,0.00,696.35
12.18,410.195,80.96,0.00,696.47
12.99,338.533,79.56,0.00,696.35
14.27,451.886,74.38,0.00,696.04
14.46,200.35,74.38,0.00,695.57
8.62,0,94.04,0.00,695.83
8.95,8.546,88.98,0.00,695.56
7.78,67.041,94.20,0.00,695.31
7.64,200.305,98.27,0.00,695.33
7.50,236.519,97.76,0.00,695.14
7.24,430.892,97.64,0.00,695.32
7.84,418.065,98.19,0.00,695.69
9.25,233.391,92.47,0.00,696.13
10.47,377.006,85.81,0.00,696.42
11.94,497.023,80.30,0.00,696.20
12.63,275.895,76.32,0.00,695.91
12.61,179.268,74.30,0.00,695.56
9.18,0.001,78.06,0.00,695.52
9.23,6.014,75.58,0.00,695.01
8.76,59.094,80.00,0.00,694.71
8.17,187.743,85.94,0.00,694.65
7.54,274.599,94.71,0.00,694.87
7.94,384.843,90.74,0.00,695.30
9.46,282.35,81.20,0.00,695.79
10.98,380.552,74.45,0.00,696.28
11.91,375.154,70.24,0.00,696.48
12.54,349.232,70.30,0.00,696.29
12.75,298.775,68.26,0.00,695.97
14.14,210.709,61.44,0.00,695.64
6.90,0.001,96.03,0.00,695.24
6.39,3.949,97.54,0.00,694.82
6.75,85.409,98.17,0.00,694.47
6.72,187.013,97.56,0.00,694.33
7.49,188.101,97.12,0.00,694.61
8.08,377.464,95.90,0.00,695.02
9.65,517.351,87.11,0.00,695.61
11.25,494.753,78.01,0.00,696.04
11.74,507.431,76.75,0.00,696.34
12.63,393.602,76.56,0.00,696.31
13.13,264.558,78.59,0.00,696.10
13.40,112.511,76.46,0.00,695.73
9.11,0,77.18,0.00,695.95
9.30,2.675,77.02,0.00,695.51
9.14,42.296,79.19,0.00,695.13
8.87,93.844,79.57,0.00,694.90
7.38,174.449,88.61,0.00,695.15
7.43,458.552,92.50,0.00,695.64
8.78,431.084,86.01,0.00,696.22
10.20,495.187,77.34,0.00,696.72
10.91,290.538,76.31,0.00,697.07
12.44,182.308,72.53,0.00,696.99
12.80,194.688,71.95,0.00,696.75
13.58,183.421,62.51,0.00,696.30
5.48,0,97.97,0.00,696.80
4.76,3.418,97.11,0.00,696.36
5.88,51.731,97.93,0.00,695.95
5.80,126.414,98.00,0.00,695.64
6.01,217.78,97.65,0.00,695.76
6.37,599.777,95.91,0.00,696.09
7.15,351.95,95.73,0.00,696.47
8.87,314.723,89.22,0.00,697.05
9.81,309.892,86.86,0.00,697.35
11.73,414.194,78.06,0.00,697.30
12.22,362.753,73.49,0.00,696.95
12.19,134.786,76.34,0.00,696.61
6.38,0,96.38,0.00,696.63
5.69,3.924,90.82,0.00,696.25
5.73,80.545,86.07,0.00,695.92
3.97,438.661,87.83,0.00,695.97
3.27,660.61,87.87,0.00,696.33
2.54,788.002,89.73,0.00,696.54
3.72,689.749,87.48,0.00,696.78
8.54,907.045,73.58,0.00,697.18
11.57,906.912,67.35,0.00,697.28
12.91,767.32,62.87,0.00,697.23
14.13,667.44,55.94,0.00,696.93
15.60,351.809,50.32,0.00,696.37
2.93,0,82.12,0.00,696.27
2.91,3.632,80.83,0.00,696.05
2.60,96.046,80.45,0.00,695.91
1.95,446.151,82.50,0.00,695.89
2.16,628.245,80.79,0.00,696.09
2.10,830.64,80.03,0.00,696.27
4.15,721.008,75.52,0.00,696.80
10.03,703.35,62.52,0.00,697.11
12.52,505.058,58.64,0.00,697.18
14.67,663.705,52.10,0.00,697.23
15.32,468.951,50.07,0.00,696.96
16.34,130.704,46.76,0.00,696.26
3.87,0,83.34,0.00,696.10
3.60,3.924,84.64,0.00,695.65
2.81,91.565,87.70,0.00,695.42
2.53,359.477,88.91,0.00,695.40
3.50,432.233,88.05,0.00,695.48
4.95,717.911,87.34,0.00,695.71
5.78,590.653,88.56,0.00,695.94
8.86,506.321,77.15,0.00,696.60
11.14,572.167,70.84,0.00,696.80
13.76,144.225,63.02,0.00,696.58
14.43,58.346,61.22,0.00,696.21
14.74,59.037,61.27,0.00,695.85
8.09,0,95.31,0.00,696.19
7.93,4.804,95.59,0.00,695.85
8.42,68.801,89.65,0.00,695.74
7.78,134.649,92.57,0.00,695.55
7.29,245.738,94.96,0.00,695.75
6.76,303.175,96.72,0.00,695.95
7.64,254.232,97.87,0.00,696.57
9.16,366.61,89.91,0.00,697.17
10.48,470.647,83.47,0.00,697.43
10.88,261.851,81.47,0.00,697.45
12.06,458.348,71.60,0.00,697.04
12.90,159.817,63.02,0.00,696.64
5.69,0,87.14,0.00,696.84
4.60,4.2,91.59,0.00,696.66
3.61,100.348,89.77,0.00,696.30
2.50,312.317,90.72,0.00,696.31
2.22,495.877,90.42,0.00,696.35
1.66,815.805,91.43,0.00,696.70
3.40,856.551,87.02,0.00,697.09
9.34,688.345,67.60,0.00,697.38
11.00,720.16,66.24,0.00,697.60
12.77,619.629,60.03,0.00,697.54
13.95,580.652,54.08,0.00,697.14
14.80,260.452,48.97,0.00,696.77
6.46,0,91.98,0.00,695.80
5.84,2.529,92.48,0.00,695.29
4.72,50.83,93.97,0.00,695.17
4.24,213.173,94.91,0.00,695.01
5.15,287.868,93.90,0.00,695.20
5.66,309.353,95.78,0.00,695.51
6.51,385.847,96.36,0.00,695.86
8.06,359.952,93.07,0.00,696.38
9.97,383.915,82.04,0.00,696.54
10.72,420.977,81.77,0.00,696.54
10.84,541.118,83.80,0.00,696.67
11.51,112.377,82.46,0.00,696.36
5.54,0,97.88,0.00,696.68
4.84,4.978,97.12,0.00,696.09
5.11,88.141,97.03,0.00,695.93
5.48,202.987,96.00,0.00,695.81
4.98,296.731,95.59,0.00,695.97
5.71,584.973,93.98,0.00,696.32
7.11,649.399,91.57,0.00,696.52
9.08,756.816,83.14,0.00,697.05
10.13,690.464,78.73,0.00,697.48
11.79,400.409,74.09,0.00,697.42
13.69,384.081,68.00,0.00,697.02
14.81,148.42,63.52,0.00,696.63
5.95,0,93.83,0.00,696.88
6.25,4.054,93.43,0.00,696.59
6.37,64.574,92.39,0.00,696.44
6.53,251.074,93.84,0.00,696.35
6.85,321.38,92.59,0.00,696.44
7.14,609.779,91.92,0.00,696.51
7.66,794.307,93.06,0.00,696.91
9.64,438.842,83.35,0.00,697.24
10.89,702.515,78.82,0.00,697.49
12.75,635.424,71.97,0.00,697.45
14.20,571.82,65.47,0.00,697.11
14.75,425.184,62.51,0.00,696.55
7.52,0,96.86,0.00,696.34
7.91,5.079,97.39,0.00,696.18
8.01,25.186,97.77,0.00,695.81
7.34,129.17,97.05,0.00,695.52
7.49,362.549,98.09,0.00,695.71
7.46,355.482,98.25,0.00,695.93
7.57,488.98,98.27,0.00,696.54
8.52,998.091,94.41,0.00,696.94
11.05,829.922,81.48,0.00,696.96
11.60,887.866,78.94,0.00,697.05
12.45,516.064,74.72,0.00,696.77
14.91,185.062,65.07,0.00,696.06
8.34,0.002,94.13,1.61,695.54
8.10,1.356,95.68,0.92,695.11
7.77,53.487,95.17,1.25,695.19
7.64,162.046,96.15,0.65,695.17
7.59,325.541,96.72,0.33,695.20
7.53,278.648,97.33,0.34,695.43
7.96,300.461,97.27,1.59,695.87
8.86,410.319,92.25,2.19,696.40
9.87,609.954,87.73,2.84,696.73
10.08,411.573,85.37,3.62,697.03
10.02,240.668,86.90,3.12,696.97
10.65,167.135,83.36,4.50,696.65
7.39,0.001,98.17,1.32,696.11
7.39,3.562,98.40,1.66,695.78
7.24,82.988,98.42,0.24,695.34
7.33,89.769,98.37,0.82,695.19
7.32,295.26,98.26,1.03,695.22
7.35,491.006,97.69,0.98,695.43
8.09,418.5,93.79,1.14,695.88
8.42,721.053,93.76,2.55,696.58
9.64,622.031,89.08,2.66,697.02
10.62,415.267,84.49,3.41,697.13
11.57,364.967,82.17,4.37,697.02
12.46,228.59,80.79,5.20,696.81
7.59,0,92.71,1.73,697.39
7.07,5.132,97.24,1.79,697.04
6.89,83.042,98.15,0.66,696.88
6.85,443.134,97.23,0.81,696.74
5.91,557.532,95.51,1.77,696.60
5.03,538.018,95.30,1.50,697.15
6.23,558.725,92.08,2.70,697.45
10.64,340.026,78.29,0.56,697.89
11.63,516.94,79.45,3.30,698.09
12.21,543.937,74.75,2.13,698.27
13.48,398.653,67.24,3.26,697.95
13.46,174.905,64.67,2.86,697.35
7.58,0.027,97.80,1.38,697.00
6.87,8.086,95.52,0.56,696.59
5.45,76.261,94.93,2.08,696.21
4.90,224.942,97.12,0.28,696.01
5.44,515.151,98.41,1.02,696.10
5.25,592.773,97.90,2.59,696.38
5.71,744.742,96.71,2.41,696.86
7.97,665.645,87.69,1.02,697.46
11.68,749.04,71.69,1.18,697.49
13.24,645.336,64.32,2.03,697.16
14.57,289.676,62.68,3.38,696.75
14.76,177.129,62.07,4.66,696.04
8.82,0,75.47,1.48,695.65
8.62,9.542,74.49,1.71,695.16
8.33,123.38,74.62,1.31,694.64
7.64,393.435,78.30,1.74,694.55
7.53,505.669,80.26,1.13,694.84
7.18,249.563,80.50,0.87,695.09
9.79,528.748,72.03,0.83,695.44
11.67,589.631,66.85,1.94,695.85
12.00,651.234,70.88,3.23,696.07
12.22,481.975,67.66,4.43,696.03
13.90,440.335,55.78,6.77,695.85
14.44,179.918,55.16,6.45,695.38
7.87,0,87.53,1.29,694.91
7.34,4.122,91.81,1.02,694.52
6.78,35.33,95.15,0.26,694.20
6.58,159.779,96.79,0.62,694.26
6.92,491.034,96.34,0.10,694.57
7.10,789.672,97.05,0.41,694.78
7.71,738.467,95.95,1.09,695.23
9.05,400.183,90.61,2.01,695.74
11.44,420.745,79.67,2.22,695.67
13.82,464.014,71.43,4.01,695.45
14.06,277.897,68.66,4.63,695.07
13.52,189.928,69.65,4.12,694.79
7.90,0,96.46,0.42,694.58
7.65,7.102,97.54,0.27,694.19
6.25,87.007,98.16,0.49,693.99
5.89,171.135,98.37,1.11,694.02
6.60,445.259,96.56,1.33,694.19
7.10,410.802,94.10,0.09,694.36
7.70,568.634,95.31,1.08,695.03
10.02,449.991,84.34,1.38,695.45
11.82,557.047,79.73,3.77,695.56
12.53,519.943,75.06,4.49,695.44
13.43,381.465,72.93,4.93,695.29
12.82,195.007,75.66,4.79,695.05
7.50,0,96.31,0.88,694.95
7.65,8.057,96.42,0.12,694.58
7.32,102.884,96.50,0.82,694.25
6.56,462.124,96.05,0.12,694.19
6.98,539.805,90.89,0.75,694.40
6.17,290.511,92.29,1.16,694.69
7.53,381.437,87.74,0.60,695.23
11.61,256.697,73.14,1.81,695.73
12.51,356.537,73.52,3.86,695.97
11.81,264.745,79.23,3.32,696.22
12.76,185.346,73.52,3.34,696.03
12.01,245.308,80.33,4.04,695.73
8.51,0.001,79.92,1.26,695.71
8.08,5.361,86.00,0.84,695.25
7.63,55.727,91.15,0.18,694.97
7.43,194.222,93.75,1.61,694.83
7.31,398.033,96.43,1.29,695.17
7.17,378.464,97.52,1.52,695.56
7.15,421.71,97.67,0.20,695.90
9.24,279.847,86.08,1.27,696.47
11.64,258.396,71.94,0.98,696.52
12.21,328.093,70.70,4.01,696.61
12.17,229.584,72.66,4.19,696.61
12.25,250.486,65.57,4.23,696.20
8.06,0.002,89.72,1.40,696.06
7.63,4.761,93.95,1.00,695.64
7.85,103.629,91.73,1.60,695.16
7.65,173.777,93.17,1.74,695.15
7.57,339.761,93.41,1.56,695.36
7.83,351.406,85.88,0.89,695.46
8.88,652.983,82.24,1.51,695.92
9.66,356.931,83.61,2.23,696.44
11.21,653.452,74.58,3.75,696.78
11.61,471.132,75.22,3.87,696.95
13.76,291.875,66.05,4.23,696.48
12.72,154.164,69.82,5.88,696.14
6.10,0,90.03,0.85,695.57
4.73,9.366,97.19,0.70,695.28
5.00,141.965,98.35,0.49,695.12
5.09,331.816,98.66,0.76,694.94
5.45,404.819,98.68,0.56,695.01
5.80,356.206,97.79,0.41,695.38
9.10,249.831,77.54,0.42,695.87
10.54,261.31,73.47,2.52,696.34
11.71,338.825,68.45,1.06,696.59
12.67,309.4,62.88,3.70,696.60
12.81,152.823,59.25,1.21,696.45
12.99,140.007,59.63,2.17,695.96
8.70,0.003,84.04,1.32,695.76
7.84,5.643,87.67,0.78,695.34
7.99,116.855,83.29,1.25,694.88
7.54,350.32,79.97,1.23,694.61
7.10,498.339,82.35,0.82,694.72
7.30,434.378,83.52,1.09,695.07
8.38,456.844,81.50,0.84,695.44
11.06,473.142,69.44,1.52,695.80
12.32,228.947,67.10,2.24,696.02
13.01,247.582,65.50,2.84,696.07
13.51,368.802,65.11,3.48,695.85
13.83,271.16,66.43,4.45,695.48
6.04,0,91.30,2.79,695.52
5.22,4.852,92.02,3.23,695.03
3.66,82.237,92.83,3.39,694.58
4.67,242.44,91.50,2.56,694.59
4.89,564.516,91.10,2.65,694.74
5.46,597.03,91.44,2.54,695.04
7.78,473.73,87.79,1.07,695.42
10.41,533.583,77.96,1.16,695.84
13.05,792.914,64.67,1.14,696.10
13.76,556.507,66.97,3.59,696.21
13.99,260.428,60.47,2.77,696.04
14.88,200.072,57.86,4.23,695.67
4.68,0.005,89.95,2.96,696.29
5.35,3.843,90.26,2.23,695.95
5.39,71.352,91.45,0.24,695.40
4.54,174.443,93.35,1.16,695.41
5.57,446.828,93.34,2.15,695.64
4.97,769.682,97.07,3.34,696.09
5.56,470.826,95.65,2.91,696.51
9.09,545.906,83.52,1.25,696.97
13.04,533.288,64.91,1.45,697.25
15.21,890.152,58.63,3.71,697.30
14.50,601.006,57.93,4.85,696.97
14.86,293.897,58.68,5.31,696.38
7.45,0,92.99,0.83,696.64
7.83,4.751,89.82,0.17,696.35
8.09,69.936,83.46,0.92,695.93
6.90,193.831,91.07,0.93,695.83
6.78,412.553,93.79,0.69,696.14
6.97,624.62,95.93,1.41,696.41
7.66,678.525,95.51,1.15,696.77
9.77,430.307,84.85,1.71,697.47
12.17,462.644,74.41,1.88,697.61
13.59,308.562,68.56,3.41,697.49
14.86,162.446,64.52,4.66,697.05
14.58,149.72,64.78,5.38,696.51
5.98,0,86.60,1.74,696.05
6.42,7.671,87.70,0.73,695.63
6.82,159.054,87.87,0.49,695.54
6.78,456.94,87.52,1.14,695.42
5.26,674.004,91.88,0.28,695.23
4.41,725.337,89.78,1.98,695.53
7.12,727.721,83.93,1.42,696.03
11.98,1035.973,67.22,2.26,696.38
13.97,853.665,58.76,2.63,696.46
14.71,642.937,55.89,4.21,696.49
15.54,400.165,51.85,4.27,696.25
17.00,144.392,44.30,4.04,695.56
2.92,0,88.40,3.07,695.63
3.48,3.892,87.27,2.82,695.44
2.86,151.171,88.92,3.54,695.27
2.17,452.542,89.89,3.83,695.16
1.99,679.035,88.07,3.55,695.51
1.98,866.662,89.31,4.13,695.54
4.65,1007.287,83.21,1.27,695.81
9.34,725.348,72.50,1.21,696.42
13.26,554.758,55.46,1.63,696.52
15.10,464.495,48.96,3.42,696.54
16.90,451.905,44.92,3.03,696.02
17.18,402.165,43.87,3.67,695.41
6.99,0,88.05,2.13,695.17
7.33,5.742,87.20,0.64,694.76
7.55,131.96,86.52,0.14,694.61
8.40,169.854,82.77,0.70,694.56
7.88,235.693,87.34,1.28,694.84
8.18,451.034,88.86,0.73,695.15
9.35,498.379,83.80,0.74,695.54
11.08,734.171,72.01,0.70,696.09
11.52,592.862,74.21,2.15,696.60
13.32,428.871,65.57,2.05,696.61
14.37,468.956,60.74,4.31,696.44
15.58,226.099,56.98,4.67,695.92
8.49,0,87.30,1.50,696.37
8.32,7.913,90.01,1.51,695.83
8.24,76.468,91.83,1.88,695.44
7.71,138.329,92.98,0.77,695.21
7.22,256.577,95.20,0.88,695.50
7.24,398.21,92.03,2.70,695.66
8.08,281.418,89.64,1.78,696.04
9.92,464.222,83.19,0.26,696.50
11.52,301.673,74.47,0.62,696.73
12.74,262.949,72.22,2.13,696.65
13.34,390.338,69.83,2.06,696.16
14.44,135.123,64.89,2.81,695.44
9.10,0,87.48,2.20,695.20
8.97,5.614,86.66,0.39,694.77
8.31,133.564,91.85,0.93,694.40
8.01,330.989,93.92,0.29,694.41
7.57,328.489,94.68,0.02,694.70
6.47,557.595,95.33,1.36,695.07
6.99,720.028,89.74,1.73,695.54
10.59,596.014,78.39,0.66,696.03
11.74,689.918,74.86,2.91,696.35
12.84,580.628,67.85,1.95,696.41
14.82,414.838,58.38,3.33,695.81
15.71,138.721,50.21,4.80,695.20
6.96,0.007,87.66,0.85,695.37
7.40,2.546,90.63,0.61,695.04
7.45,67.432,90.28,1.38,694.70
7.55,167.998,90.39,1.04,694.67
7.62,374.778,91.41,0.22,695.04
7.52,530.568,93.40,0.89,695.60
8.30,305.357,90.64,0.25,696.04
10.58,404.595,77.45,0.63,696.38
11.61,294.855,73.40,1.40,696.72
14.43,248.225,60.71,1.21,696.44
13.76,164.696,64.20,1.84,696.01
14.84,137.237,57.07,1.91,695.29
9.46,0,71.46,0.77,695.94
8.96,6.941,76.11,0.26,695.32
7.81,107.536,85.52,1.05,694.94
7.33,459.278,91.58,1.20,694.99
7.78,617.166,87.69,1.09,695.20
7.55,592.315,89.17,0.40,695.50
8.55,649.136,88.30,0.98,695.91
12.05,536.152,65.19,2.19,696.42
13.52,359.44,59.10,3.23,696.54
14.18,281.631,58.09,2.94,696.42
15.93,306.789,49.81,2.87,695.97
15.67,148.963,51.57,2.53,695.44
8.99,0,78.56,1.90,695.68
8.18,4.452,81.45,0.34,695.28
7.44,43.944,86.86,0.83,695.09
7.15,202.023,90.97,1.31,695.02
6.90,476.087,93.63,0.58,695.21
7.02,577.619,92.45,0.45,695.58
7.73,885.458,89.08,0.77,696.22
9.27,771.224,83.19,0.98,696.67
12.42,729.585,68.08,0.40,696.75
12.82,320.527,67.55,3.16,696.67
15.30,382.597,55.03,4.57,696.19
16.35,264.927,48.31,3.53,695.54
8.69,0.013,96.01,0.66,695.59
8.67,4.114,92.48,1.03,695.18
8.44,94.048,95.21,1.34,694.91
8.27,311.804,96.97,0.89,694.82
8.45,551.048,96.95,0.42,695.06
8.41,642.462,98.08,1.88,695.35
8.78,570.588,96.53,1.64,695.69
10.75,609.981,85.80,1.99,696.27
12.04,677.508,77.90,2.34,696.59
13.43,504.852,74.94,3.33,696.54
14.39,270.667,69.72,3.87,696.16
15.19,153.617,67.27,4.54,695.75
8.40,0,88.62,1.70,695.95
7.83,7.002,94.62,1.74,695.47
7.25,86.291,96.73,1.68,695.23
7.05,249.178,96.27,1.39,695.19
6.41,501.17,95.99,1.24,695.12
5.77,591.581,98.37,0.42,695.23
6.10,835.488,98.89,1.50,695.76
7.29,876.623,98.85,1.23,696.43
10.82,955.617,82.30,2.49,696.83
12.63,808.703,73.07,3.08,697.18
14.63,410.305,62.37,6.70,696.96
15.24,113.341,60.22,7.31,696.50
7.76,0,88.34,1.18,695.94
8.04,3.732,86.95,1.34,695.43
8.05,64.838,84.29,1.09,695.14
8.19,208.724,81.54,1.48,695.01
7.71,226.428,84.24,0.07,695.28
7.08,359.74,88.15,0.96,695.48
8.37,776.034,84.39,0.94,695.85
10.83,581.771,70.82,2.88,696.31
11.73,688.305,67.66,4.81,696.62
12.39,211.657,69.58,4.93,696.51
14.77,227.105,59.23,6.33,696.26
14.59,370.239,60.08,6.40,695.93
7.74,0,96.42,1.02,696.41
6.96,9.355,95.05,0.48,695.89
7.21,89.305,92.92,1.31,695.59
6.72,180.031,93.71,0.20,695.56
6.50,282.218,95.98,0.16,695.59
6.00,340.277,97.12,0.51,695.92
7.32,401.493,95.90,0.82,696.53
8.94,387.038,91.59,2.13,697.03
9.45,395.268,88.42,2.11,697.40
10.65,155.589,83.27,2.43,697.44
11.36,163.418,78.79,3.59,697.40
12.23,117.064,74.21,3.81,696.69
3.33,0,86.98,3.40,696.83
3.27,6.208,88.03,3.23,696.50
2.91,185.192,88.25,3.34,696.21
2.02,456.365,89.13,3.73,696.02
1.51,701.303,88.17,4.40,696.21
1.69,910.287,85.09,4.09,696.56
5.34,1054.288,75.46,2.40,696.78
11.00,1075.561,60.29,0.91,697.31
13.64,982.466,52.39,1.09,697.55
15.69,912.727,40.18,3.31,697.47
16.74,716.506,37.93,4.72,697.22
17.49,222.615,40.64,2.59,696.66
9.94,0,69.00,0.23,696.39
8.87,3.587,82.08,1.80,695.93
7.87,30.38,93.15,1.72,695.83
7.33,71.881,94.95,1.01,695.58
7.20,192.22,97.10,1.40,695.55
7.41,328.949,97.75,0.27,695.67
7.90,344.791,95.77,0.59,696.11
9.27,704.761,85.16,1.58,696.62
10.41,498.636,76.47,0.45,697.17
11.63,397.26,67.63,1.58,697.26
12.18,268.367,66.42,1.14,697.33
14.37,102.419,58.80,1.66,696.85
6.84,0.001,87.49,1.14,695.87
6.81,2.886,89.72,0.56,695.45
7.12,72.1,92.09,1.63,695.06
7.36,144.622,92.60,0.27,695.17
8.80,388.358,81.17,0.65,695.41
9.44,505.559,73.43,0.28,695.80
9.56,799.006,76.85,1.63,696.31
10.43,535.538,75.58,2.48,696.96
11.48,469.908,75.96,1.34,696.97
13.21,565.871,68.12,3.73,696.84
14.56,521.695,64.35,4.54,696.53
14.38,287.169,64.58,5.31,696.05
7.50,0.002,93.17,1.16,695.91
6.85,3.661,95.40,1.43,695.48
6.84,62.489,95.93,0.58,695.33
6.43,264.843,91.38,2.27,695.34
5.14,261.459,95.04,3.13,695.75
4.43,397.95,95.30,3.20,696.23
5.87,694.55,90.92,1.91,696.74
8.94,344.274,82.18,1.89,697.16
10.45,304.98,77.19,2.06,697.42
12.14,253.179,69.02,0.74,697.14
14.40,225.844,55.01,3.72,696.67
14.33,166.18,52.71,4.12,696.15
4.96,0,96.84,0.56,695.79
5.14,7.697,95.17,1.48,695.54
4.60,141.919,95.38,1.34,695.21
4.94,439.776,94.96,1.56,695.14
4.73,690.093,94.02,0.98,695.42
4.28,932.148,94.56,0.59,695.86
6.32,392.445,87.33,0.69,696.23
9.78,338.51,75.15,1.75,696.40
12.55,493.534,56.82,2.11,696.51
15.21,407.695,45.34,3.08,696.39
14.51,307.068,46.15,3.58,696.15
14.78,181.262,46.95,4.95,695.64
6.37,0.001,87.18,1.91,695.07
6.48,1.207,90.17,0.19,694.72
6.46,42.533,92.66,0.29,694.44
6.76,67.169,93.10,1.27,694.61
